name,state,weather
El Copetillo,Aguascalientes,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 60, 'high_temp': 89}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
El Conejal,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
El Colorado,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
El Chayote,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
El Cerrito,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
El Cenizo,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
El Cedazo,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 91}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 63, 'high_temp': 93}, {'day': '6/2', 'low_temp': 62, 'high_temp': 92}, {'day': '6/3', 'low_temp': 61, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 90}, {'day': '6/7', 'low_temp': 62, 'high_temp': 88}, {'day': '6/8', 'low_temp': 61, 'high_temp': 87}]"
El Carmen,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
El Cariñán,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
El Cardonal,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
El Canal,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
El Barranco,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
El Bajío de los Campos,Aguascalientes,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 60, 'high_temp': 89}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
El Bajío,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
El Aurero,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
El Álamo,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
El Águila,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Ejido San Antonio de los Pedroza,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Ejido Rancho Nuevo,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Ejido Ojo Zarco,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Ejido los Negritos,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Ejido la Guayana,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Ejido el Mezquite,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Cumbres III,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Cuauhtémoc,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 91}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 63, 'high_temp': 93}, {'day': '6/2', 'low_temp': 62, 'high_temp': 92}, {'day': '6/3', 'low_temp': 61, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 90}, {'day': '6/7', 'low_temp': 62, 'high_temp': 88}, {'day': '6/8', 'low_temp': 61, 'high_temp': 87}]"
Crucero las Pilas,Aguascalientes,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 99}, {'day': '5/31', 'low_temp': 64, 'high_temp': 98}, {'day': '6/1', 'low_temp': 65, 'high_temp': 98}, {'day': '6/2', 'low_temp': 62, 'high_temp': 98}, {'day': '6/3', 'low_temp': 62, 'high_temp': 97}, {'day': '6/4', 'low_temp': 60, 'high_temp': 96}, {'day': '6/5', 'low_temp': 66, 'high_temp': 95}, {'day': '6/6', 'low_temp': 64, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 94}, {'day': '6/8', 'low_temp': 62, 'high_temp': 92}]"
Crisóstomos,Aguascalientes,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 60, 'high_temp': 89}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Coyotes,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Cotorina,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 91}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 63, 'high_temp': 93}, {'day': '6/2', 'low_temp': 62, 'high_temp': 92}, {'day': '6/3', 'low_temp': 61, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 90}, {'day': '6/7', 'low_temp': 62, 'high_temp': 88}, {'day': '6/8', 'low_temp': 61, 'high_temp': 87}]"
Cosío,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Corral de Barrancos,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Comunidad el Rocío,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Colonia Nueva,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Colonia la Perla,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
