name,state,weather
Colonia Che Guevara,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Colonia Macario J. Gómez,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Colonia Agronómica,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Colomos,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 90}, {'day': '5/31', 'low_temp': 62, 'high_temp': 89}, {'day': '6/1', 'low_temp': 61, 'high_temp': 89}, {'day': '6/2', 'low_temp': 61, 'high_temp': 86}, {'day': '6/3', 'low_temp': 60, 'high_temp': 88}, {'day': '6/4', 'low_temp': 61, 'high_temp': 88}, {'day': '6/5', 'low_temp': 62, 'high_temp': 87}, {'day': '6/6', 'low_temp': 59, 'high_temp': 85}, {'day': '6/7', 'low_temp': 58, 'high_temp': 83}, {'day': '6/8', 'low_temp': 57, 'high_temp': 82}]"
Cobos,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Clavellinas,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Ciudad de los Niños,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
CINE,Aguascalientes,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 99}, {'day': '5/31', 'low_temp': 64, 'high_temp': 98}, {'day': '6/1', 'low_temp': 65, 'high_temp': 98}, {'day': '6/2', 'low_temp': 62, 'high_temp': 98}, {'day': '6/3', 'low_temp': 62, 'high_temp': 97}, {'day': '6/4', 'low_temp': 60, 'high_temp': 96}, {'day': '6/5', 'low_temp': 66, 'high_temp': 95}, {'day': '6/6', 'low_temp': 64, 'high_temp': 96}, {'day': '6/7', 'low_temp': 63, 'high_temp': 94}, {'day': '6/8', 'low_temp': 62, 'high_temp': 92}]"
Cieneguitas,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Cieneguilla,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 91}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 63, 'high_temp': 93}, {'day': '6/2', 'low_temp': 62, 'high_temp': 92}, {'day': '6/3', 'low_temp': 61, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 90}, {'day': '6/7', 'low_temp': 62, 'high_temp': 88}, {'day': '6/8', 'low_temp': 61, 'high_temp': 87}]"
Ciénega Grande,Aguascalientes,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 60, 'high_temp': 89}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Chiquihuitero,Aguascalientes,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 84}, {'day': '5/31', 'low_temp': 63, 'high_temp': 83}, {'day': '6/1', 'low_temp': 62, 'high_temp': 83}, {'day': '6/2', 'low_temp': 58, 'high_temp': 82}, {'day': '6/3', 'low_temp': 60, 'high_temp': 82}, {'day': '6/4', 'low_temp': 61, 'high_temp': 81}, {'day': '6/5', 'low_temp': 62, 'high_temp': 82}, {'day': '6/6', 'low_temp': 60, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 84}, {'day': '6/8', 'low_temp': 58, 'high_temp': 83}]"
Chicalote,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Charco Azul,Aguascalientes,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 60, 'high_temp': 89}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Cerro del Gato,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Centro de Arriba,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 91}, {'day': '5/31', 'low_temp': 64, 'high_temp': 94}, {'day': '6/1', 'low_temp': 63, 'high_temp': 93}, {'day': '6/2', 'low_temp': 62, 'high_temp': 92}, {'day': '6/3', 'low_temp': 61, 'high_temp': 92}, {'day': '6/4', 'low_temp': 61, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 93}, {'day': '6/6', 'low_temp': 62, 'high_temp': 90}, {'day': '6/7', 'low_temp': 62, 'high_temp': 88}, {'day': '6/8', 'low_temp': 61, 'high_temp': 87}]"
Cartuja Residencial,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Carboneras,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Canal Grande,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Cañada Honda,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Cañada Grande de Cotorina,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Cañada el Rodeo,Aguascalientes,"[{'day': '5/30', 'low_temp': 58, 'high_temp': 86}, {'day': '5/31', 'low_temp': 61, 'high_temp': 86}, {'day': '6/1', 'low_temp': 59, 'high_temp': 86}, {'day': '6/2', 'low_temp': 58, 'high_temp': 82}, {'day': '6/3', 'low_temp': 58, 'high_temp': 83}, {'day': '6/4', 'low_temp': 59, 'high_temp': 84}, {'day': '6/5', 'low_temp': 60, 'high_temp': 85}, {'day': '6/6', 'low_temp': 57, 'high_temp': 81}, {'day': '6/7', 'low_temp': 56, 'high_temp': 79}, {'day': '6/8', 'low_temp': 55, 'high_temp': 77}]"
Calvillo,Aguascalientes,"[{'day': '5/30', 'low_temp': 62, 'high_temp': 84}, {'day': '5/31', 'low_temp': 63, 'high_temp': 83}, {'day': '6/1', 'low_temp': 62, 'high_temp': 83}, {'day': '6/2', 'low_temp': 58, 'high_temp': 82}, {'day': '6/3', 'low_temp': 60, 'high_temp': 82}, {'day': '6/4', 'low_temp': 61, 'high_temp': 81}, {'day': '6/5', 'low_temp': 62, 'high_temp': 82}, {'day': '6/6', 'low_temp': 60, 'high_temp': 87}, {'day': '6/7', 'low_temp': 59, 'high_temp': 84}, {'day': '6/8', 'low_temp': 58, 'high_temp': 83}]"
California,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Arroyo Hondo,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Arellano,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Ampliación los Hornos,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Ampliación de Calvillito,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Amarillas de Esparza,Aguascalientes,"[{'day': '5/30', 'low_temp': 61, 'high_temp': 91}, {'day': '5/31', 'low_temp': 63, 'high_temp': 91}, {'day': '6/1', 'low_temp': 61, 'high_temp': 91}, {'day': '6/2', 'low_temp': 59, 'high_temp': 90}, {'day': '6/3', 'low_temp': 58, 'high_temp': 89}, {'day': '6/4', 'low_temp': 60, 'high_temp': 89}, {'day': '6/5', 'low_temp': 59, 'high_temp': 91}, {'day': '6/6', 'low_temp': 58, 'high_temp': 87}, {'day': '6/7', 'low_temp': 58, 'high_temp': 85}, {'day': '6/8', 'low_temp': 57, 'high_temp': 83}]"
Amapolas del Río,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
Alcázar Residencial,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Aguascalientes,Aguascalientes,"[{'day': '5/30', 'low_temp': 63, 'high_temp': 94}, {'day': '5/31', 'low_temp': 65, 'high_temp': 94}, {'day': '6/1', 'low_temp': 64, 'high_temp': 94}, {'day': '6/2', 'low_temp': 62, 'high_temp': 93}, {'day': '6/3', 'low_temp': 62, 'high_temp': 91}, {'day': '6/4', 'low_temp': 63, 'high_temp': 92}, {'day': '6/5', 'low_temp': 62, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 91}, {'day': '6/7', 'low_temp': 60, 'high_temp': 89}, {'day': '6/8', 'low_temp': 59, 'high_temp': 87}]"
Adolfo López Mateos,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
16 de Septiembre,Aguascalientes,"[{'day': '5/30', 'low_temp': 60, 'high_temp': 94}, {'day': '5/31', 'low_temp': 62, 'high_temp': 93}, {'day': '6/1', 'low_temp': 62, 'high_temp': 94}, {'day': '6/2', 'low_temp': 60, 'high_temp': 91}, {'day': '6/3', 'low_temp': 61, 'high_temp': 89}, {'day': '6/4', 'low_temp': 61, 'high_temp': 91}, {'day': '6/5', 'low_temp': 63, 'high_temp': 94}, {'day': '6/6', 'low_temp': 61, 'high_temp': 90}, {'day': '6/7', 'low_temp': 60, 'high_temp': 88}, {'day': '6/8', 'low_temp': 59, 'high_temp': 86}]"
